gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
675761936	http://vertnet.org/resources/norms.html	urn:catalog:TCWC:Mammals:5568. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.		CC0	2023-11-30		http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-5568			urn:lsid:biocol.org:col:34844			TCWC	Mammals		TCWC	PreservedSpecimen				urn:catalog:TCWC:Mammals:5568	5568	126	Villanueva, J.														requires verification	present	skin | skull																							1954-11-16		320	320	1954	11	16	11/16/1954										| Mexico | Guerrero |  |  |  |  |	North America				Mexico	MX	Guerrero			Chapolapa	Mexico | Guerrero | Chapolapa												17.270625	-99.378767	not recorded					17.270625	-99.378767																																															Lontra longicaudis annectens							Carnivora | Mustelidae | Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens		subspecies				ICZN			
675761932	http://vertnet.org/resources/norms.html	urn:catalog:TCWC:Mammals:5567. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.		CC0	2023-11-30		http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-5567			urn:lsid:biocol.org:col:34844			TCWC	Mammals		TCWC	PreservedSpecimen				urn:catalog:TCWC:Mammals:5567	5567	124	Villanueva, J.														requires verification	present	skin | skull																							1954-10-15		288	288	1954	10	15	10/15/1954										| Mexico | Guerrero |  |  |  |  |	North America				Mexico	MX	Guerrero			Chapolapa	Mexico | Guerrero | Chapolapa												17.270625	-99.378767	not recorded					17.270625	-99.378767																																															Lontra longicaudis annectens							Carnivora | Mustelidae | Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens		subspecies				ICZN			
675761928	http://vertnet.org/resources/norms.html	urn:catalog:TCWC:Mammals:5566. http://ipt.vertnet.org:8080/ipt/resource?r=tcwc_verts.		CC0	2023-11-30		http://portal.vertnet.org/o/tcwc/mammals?id=urn-catalog-tcwc-mammals-5566			urn:lsid:biocol.org:col:34844			TCWC	Mammals		TCWC	PreservedSpecimen				urn:catalog:TCWC:Mammals:5566	5566	127	Villanueva, J.														requires verification	present	skin | skull																							1953-05-20		140	140	1953	5	20	5/20/1953										| Mexico | Guerrero |  |  |  |  |	North America				Mexico	MX	Guerrero			Chapolapa	Mexico | Guerrero | Chapolapa												17.270625	-99.378767	not recorded					17.270625	-99.378767																																															Lontra longicaudis annectens							Carnivora | Mustelidae | Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens		subspecies				ICZN			
665826795	http://fieldmuseum.org/about/copyright-information			https://creativecommons.org/publicdomain/zero/1.0/	2024-03-18T15:26-0600			The Field Museum of Natural History			https://www.gbif.org/dataset/41fc5c40-5e81-496f-9733-6b5681b3b7a5	mammals-30-jun-2025	FMNH	Mammals			PreservedSpecimen				89fdefcc-77f2-4a24-9d4b-aa8c43a8f798	64203		I. T. Sanderson		1			Female											alc									2563428													33879																477acbcc-87b7-4d03-b30e-fced670f4ad9		North America, Mexico, Yucatan, Yucatan, 40 mi W, small river	North America				Mexico		Yucatan			Yucatan, 40 mi W, small river																																																																				Lontra longicaudis annectens							Animalia Chordata Mammalia Carnivora Mustelidae	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				longicaudis	annectens									
5908697878				https://creativecommons.org/licenses/by-nc/4.0/	2025-11-26T06:49:31Z		https://www.inaturalist.org/observations/328233317	UNIRSE Aileen,Cortez					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/328233317	328233317		UNIRSE Aileen,Cortez																																							2025-11-07T03:20:28-06:00	03:20:28-06:00						2025-11-07 03:20:28																MX	Oaxaca				Santos Reyes Nopala, Oax., MX												16.1414314982	-97.2252296518	EPSG:4326	21606																																		730688884				Juan Cruzado Cortés		2025-11-25T19:26:28Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5897527308				https://creativecommons.org/licenses/by-nc/4.0/	2025-11-14T17:12:52Z		https://www.inaturalist.org/observations/326473394	karimbo					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/326473394	326473394		karimbo																																							2025-11-14T07:59:30-06:00	07:59:30-06:00						2025-11-14 07:59:30-06:00																MX	Veracruz				Entrada al Terranova, Coatzacoalcos, Ver., MX												18.1124750922	-94.4423026051	EPSG:4326	6																																		725986215				camogains		2025-11-14T15:03:27Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5890376121				https://creativecommons.org/licenses/by-nc/4.0/	2025-10-25T19:28:30Z		https://www.inaturalist.org/observations/262890847	Alfredo Gutiérrez					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/262890847	262890847		Alfredo Gutiérrez																																							2025-02-13T03:01:00-06:00	03:01:00-06:00						2025-02-13 03:01:00																MX	Veracruz				95233 Ver., México												18.6971062947	-96.1645337194	EPSG:4326	374																																		674005234				Alfredo Gutiérrez		2025-07-31T04:27:58Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5890146461				https://creativecommons.org/licenses/by-nc/4.0/	2025-10-25T19:28:39Z		https://www.inaturalist.org/observations/261368703	itzamaram					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/261368703	261368703		itzamaram																								Avistada por C. Eliseo Rodríguez															2025-02-09T23:00:00-06:00	23:00:00-06:00						2025/02/09 11:00 PM																MX	Guerrero				Jocutla, Gro., México												17.3490784227	-99.1328357173	EPSG:4326	122																																		674005028				Maggie Mannon		2025-07-31T04:27:27Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5889501460				https://creativecommons.org/licenses/by-nc/4.0/	2025-10-27T04:20:36Z		https://www.inaturalist.org/observations/192521119	fabrice82					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/192521119	192521119		fabrice82																																							2023-11-26T09:43:00-06:00	09:43:00-06:00						2023/11/26 9:43 AM																MX	Jalisco				Teuchitlán, Jal., México												20.6712536406	-103.8680703372	EPSG:4326	31																																		674002291				Ricardo Betancourt Sánchez		2025-07-31T04:19:13Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5844389696				https://creativecommons.org/licenses/by-nc/4.0/	2025-10-15T21:30:43Z		https://www.inaturalist.org/observations/319795402	adrian_vetwildlife					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/319795402	319795402		adrian_vetwildlife																																							2025-08-01T06:14:00-06:00	06:14:00-06:00						2025/08/01 6:14 AM																MX	Chiapas				Catazajá, Chis., México												17.7291514426	-92.0193645926	EPSG:4326	4																																		709934058				Maggie Mannon		2025-10-09T17:21:02Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5844199670				https://creativecommons.org/licenses/by-nc/4.0/	2025-10-10T00:17:16Z		https://www.inaturalist.org/observations/318547680	Andrea Gómez					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/318547680	318547680		Andrea Gómez																																							2025-08-01T21:07:00-06:00	21:07:00-06:00						2025/08/01 9:07 PM																MX	Chiapas				Catazajá, Chis., México												17.7293373204	-92.0192431324	EPSG:4326	51																																		709938973				Michele Chiacchio		2025-10-09T17:34:36Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5828764849				https://creativecommons.org/licenses/by-nc/4.0/	2025-09-03T20:52:46Z		https://www.inaturalist.org/observations/311330402	Ignacio Beltran					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/311330402	311330402		Ignacio Beltran																																							2024-11-29T14:10:00-06:00	14:10:00-06:00						2024/11/29 2:10 PM																MX	Guerrero				Parque Nacional Grutas de Cacahuamilpa, Pilcaya, Gro., México.												18.6603595678	-99.4972932155	EPSG:4326	15																																		692217957				Ignacio Beltran		2025-09-03T20:43:19Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5828247976				https://creativecommons.org/licenses/by-nc/4.0/	2025-09-09T22:40:59Z		https://www.inaturalist.org/observations/309580259	Josema					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation			"{""evidenceOfPresence"":""organism""}"	https://www.inaturalist.org/observations/309580259	309580259		Josema										alive																													2025-08-25T15:08:00-06:00	15:08:00-06:00						2025/08/25 3:08 PM																MX	Jalisco				Bolaños, Jal., México												21.8382690447	-103.8505358873	EPSG:4326	944																																		691664888				Juan Cruzado Cortés		2025-09-02T18:40:52Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5760581368				https://creativecommons.org/licenses/by-nc/4.0/	2025-09-24T16:49:18Z		https://www.inaturalist.org/observations/299703335	Evelio Dominguez Chavez					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/299703335	299703335		Evelio Dominguez Chavez																																							2025-07-19T07:30:00-06:00	07:30:00-06:00						2025/07/19 7:30 AM																MX	Oaxaca				Oaxaca, MX												15.798326556	-96.0500421167	EPSG:4326	31																																		674006449				Evelio Dominguez Chavez		2025-07-31T04:31:21Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5760491376				https://creativecommons.org/licenses/by-nc/4.0/	2025-09-01T20:55:30Z		https://www.inaturalist.org/observations/308560967	Eric Centenero Alcalá					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation			"{""evidenceOfPresence"":""organism""}"	https://www.inaturalist.org/observations/308560967	308560967		Eric Centenero Alcalá					undetermined	adult				alive																													2025-08-18T18:51:00-06:00	18:51:00-06:00						2025/08/18 6:51 PM																MX	Veracruz				Tlalixcoyan, Ver., México												18.6637618101	-96.0585899146	EPSG:4326	1500																																		686375606				Eric Centenero Alcalá		2025-08-23T22:37:49Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5759891230				https://creativecommons.org/licenses/by-nc/4.0/	2025-08-22T03:27:01Z		https://www.inaturalist.org/observations/308003231	Magaly Anastacio Hernández					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/308003231	308003231		Magaly Anastacio Hernández																																							2025-07-15T06:18:00-06:00	06:18:00-06:00						2025/07/15 6:18 AM																MX	Veracruz				Catemaco, Ver., México												18.4168859331	-95.1122663198	EPSG:4326	15																																		685214473				Magaly Anastacio Hernández		2025-08-21T17:11:28Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5292853824				https://creativecommons.org/licenses/by-nc/4.0/	2025-08-20T04:13:44Z		https://www.inaturalist.org/observations/307609458	martin_ro13					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation			"{""evidenceOfPresence"":""organism""}"	https://www.inaturalist.org/observations/307609458	307609458		martin_ro13										alive																													2025-08-19T14:12:51-07:00	14:12:51-07:00						2025-08-19 14:12:51-07:00																MX	Nayarit				Parque Ecológico de Tepic, Tepic, Nay., MX												21.4779172033	-104.8596417748	EPSG:4326	29																																		684296480				martin_ro13		2025-08-19T21:39:38Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5292034059				https://creativecommons.org/licenses/by-nc/4.0/	2025-08-13T01:15:18Z		https://www.inaturalist.org/observations/305655398	cameronsandoval5					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/305655398	305655398		cameronsandoval5																																							2025-08-09T08:06:19-07:00	08:06:19-07:00						2025-08-09 08:06:19-07:00																MX	Sonora				Sahuaripa, Son., MX												28.9670366667	-109.1916966667	EPSG:4326	5																																		680639579				Antonio Sarabia		2025-08-12T17:03:47Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
5291748330				https://creativecommons.org/licenses/by-nc/4.0/	2025-08-13T01:15:27Z		https://www.inaturalist.org/observations/305655175	cameronsandoval5					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/305655175	305655175		cameronsandoval5																																							2025-08-09T07:44:47-07:00	07:44:47-07:00						2025-08-09 07:44:47-07:00																MX	Sonora				Sahuaripa, Son., MX												28.9670216667	-109.1917116667	EPSG:4326	14																																		680639498				Antonio Sarabia		2025-08-12T17:03:34Z				1596108								Lontra annectens								Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra							species							
