gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3415536197	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169647712/original.jpeg	https://www.inaturalist.org/photos/169647712					2021-11-20T19:50:15Z	Luis David Pérez Gracida		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis David Pérez Gracida
3415507152	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169648025/original.jpeg	https://www.inaturalist.org/photos/169648025					2021-11-20T19:38:41Z	Luis David Pérez Gracida		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis David Pérez Gracida
3415507152	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/169647989/original.jpeg	https://www.inaturalist.org/photos/169647989					2021-11-20T19:38:42Z	Luis David Pérez Gracida		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Luis David Pérez Gracida
3399461415	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166047242/original.jpeg	https://www.inaturalist.org/photos/166047242					2021-10-27T19:47:31Z	Jorge Eduardo Torres Suárez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jorge Eduardo Torres Suárez
3391665601	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162175769/original.jpeg	https://www.inaturalist.org/photos/162175769					2021-10-07T19:23:29Z	J. Fernando Pío León		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	J. Fernando Pío León
3391665601	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/162175791/original.jpeg	https://www.inaturalist.org/photos/162175791					2021-10-07T19:23:28Z	J. Fernando Pío León		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	J. Fernando Pío León
3385165317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158025915/original.jpeg	https://www.inaturalist.org/photos/158025915					2021-09-16T16:34:41Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3385165317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/158024211/original.jpeg	https://www.inaturalist.org/photos/158024211					2021-09-16T16:34:41Z	La Rata Mutante		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	La Rata Mutante
3355171435	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/154281553/original.jpeg	https://www.inaturalist.org/photos/154281553					2021-08-11T21:19:27Z	Leticia Soriano Flores		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Leticia Soriano Flores
3307343681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137039197/original.jpg	https://www.inaturalist.org/photos/137039197					2021-06-17T21:18:08Z	Asa Hell Acero		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Asa Hell Acero
3307343681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137039268/original.jpg	https://www.inaturalist.org/photos/137039268					2021-06-17T21:18:08Z	Asa Hell Acero		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Asa Hell Acero
3307343681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137039301/original.jpg	https://www.inaturalist.org/photos/137039301					2021-06-17T21:18:08Z	Asa Hell Acero		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Asa Hell Acero
3307343681	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/137039232/original.jpg	https://www.inaturalist.org/photos/137039232					2021-06-17T21:18:08Z	Asa Hell Acero		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Asa Hell Acero
3302147109	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/133233340/original.jpg	https://www.inaturalist.org/photos/133233340					2021-04-06T14:03:26Z	Dirk Feldhaus Marquard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dirk Feldhaus Marquard
3109292163	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123294519/original.jpeg	https://www.inaturalist.org/photos/123294519					2021-04-07T16:54:54Z	edwinlh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	edwinlh
3109292163	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123294392/original.jpeg	https://www.inaturalist.org/photos/123294392					2021-04-07T16:56:12Z	edwinlh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	edwinlh
3109292163	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123294342/original.jpeg	https://www.inaturalist.org/photos/123294342					2021-04-07T16:54:42Z	edwinlh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	edwinlh
3109292163	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123294190/original.jpeg	https://www.inaturalist.org/photos/123294190					2021-04-07T16:55:20Z	edwinlh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	edwinlh
3109292163	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/123294251/original.jpeg	https://www.inaturalist.org/photos/123294251					2021-04-07T16:54:42Z	edwinlh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	edwinlh
3097047093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121725967/original.jpeg	https://www.inaturalist.org/photos/121725967					2020-07-25T21:20:33Z	Cesar Lezama		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cesar Lezama
3097047093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121726034/original.jpeg	https://www.inaturalist.org/photos/121726034					2020-07-25T21:20:35Z	Cesar Lezama		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cesar Lezama
3097047093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121726092/original.jpeg	https://www.inaturalist.org/photos/121726092					2020-07-25T21:20:37Z	Cesar Lezama		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cesar Lezama
3090598077	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/119846139/original.jpeg	https://www.inaturalist.org/photos/119846139					2021-04-08T19:39:30Z	nasua		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nasua
3090598077	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/119846187/original.jpeg	https://www.inaturalist.org/photos/119846187					2021-04-08T19:39:30Z	nasua		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nasua
3090598077	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/119846164/original.jpeg	https://www.inaturalist.org/photos/119846164					2021-04-08T19:39:30Z	nasua		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nasua
3090598077	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/119846211/original.jpeg	https://www.inaturalist.org/photos/119846211					2021-04-08T19:39:30Z	nasua		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nasua
3079901789	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/119229046/original.png	https://www.inaturalist.org/photos/119229046					2021-04-04T09:16:00Z	josepineda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josepineda
3079867810	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/119212437/original.jpg	https://www.inaturalist.org/photos/119212437					2021-04-03T18:27:52Z	josepineda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josepineda
3058802805	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/114037752/original.jpg	https://www.inaturalist.org/photos/114037752					2018-01-24T16:09:35Z	El Chivizcoyo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	El Chivizcoyo
3044842413	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113159224/original.jpg	https://www.inaturalist.org/photos/113159224					2021-02-14T22:16:05Z	josepineda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josepineda
3032154070	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111370385/original.jpeg	https://www.inaturalist.org/photos/111370385					2021-01-20T18:46:00Z	Azu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Azu
3032154070	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111370380/original.jpeg	https://www.inaturalist.org/photos/111370380					2021-01-28T20:46:33Z	Azu		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Azu
3032029403	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/110783882/original.jpg	https://www.inaturalist.org/photos/110783882					2021-01-20T19:21:32Z	Erika Daniela Perez Pech		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erika Daniela Perez Pech
3031955537	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/50334320/original.jpeg	https://www.inaturalist.org/photos/50334320					2019-09-04T01:11:51Z	Biol. Roberto Ansoleaga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Biol. Roberto Ansoleaga
2992852101	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/106388440/original.png	https://www.inaturalist.org/photos/106388440					2020-09-12T13:53:00Z	josepineda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josepineda
2992674085	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/106385333/original.jpeg	https://www.inaturalist.org/photos/106385333					2020-12-01T01:14:44Z	ecologorey		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ecologorey
2883139725	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/99242415/original.jpg	https://www.inaturalist.org/photos/99242415					2020-10-07T18:45:36Z	Eddy Saul Gutierrez Muñoz		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Eddy Saul Gutierrez Muñoz
2860271303	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/93067439/original.jpg	https://www.inaturalist.org/photos/93067439					2020-01-25T19:19:34Z	Mabel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mabel
2860271303	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/93067428/original.jpg	https://www.inaturalist.org/photos/93067428					2020-01-25T19:19:26Z	Mabel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mabel
2851118317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90639408/original.jpg	https://www.inaturalist.org/photos/90639408					2020-01-25T19:53:56Z	Mabel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mabel
2851118317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90639465/original.jpg	https://www.inaturalist.org/photos/90639465					2020-01-25T19:53:43Z	Mabel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mabel
2851118317	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/90639504/original.jpg	https://www.inaturalist.org/photos/90639504					2020-01-25T19:53:50Z	Mabel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mabel
2850568007	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/88024386/original.jpeg	https://www.inaturalist.org/photos/88024386					2020-07-31T15:29:57Z	Ivani Martínez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ivani Martínez
2826523186	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/87745661/original.jpg	https://www.inaturalist.org/photos/87745661					2018-12-14T15:57:55Z	edgarth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	edgarth
2803103914	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/80181898/original.jpeg	https://www.inaturalist.org/photos/80181898					2020-05-31T00:00:00Z	Heriberto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heriberto
2803103914	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/80181909/original.jpeg	https://www.inaturalist.org/photos/80181909					2020-05-31T00:00:00Z	Heriberto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heriberto
2803103914	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/80181019/original.jpg	https://www.inaturalist.org/photos/80181019					2020-05-31T00:00:00Z	Heriberto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heriberto
2803103914	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/80181008/original.jpg	https://www.inaturalist.org/photos/80181008					2020-05-31T00:00:00Z	Heriberto		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Heriberto
2626516252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/73872409/original.jpeg	https://www.inaturalist.org/photos/73872409					2020-05-19T02:39:27Z	Martinez-Perez, C. Saúl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Martinez-Perez, C. Saúl
2626516252	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/73872447/original.jpeg	https://www.inaturalist.org/photos/73872447					2020-05-19T02:39:50Z	Martinez-Perez, C. Saúl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Martinez-Perez, C. Saúl
2626093864	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/71973586/original.jpeg	https://www.inaturalist.org/photos/71973586					2020-05-03T02:19:08Z	GeRa_MaChaDo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	GeRa_MaChaDo
2626093864	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/71973470/original.jpeg	https://www.inaturalist.org/photos/71973470					2020-05-03T02:19:04Z	GeRa_MaChaDo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	GeRa_MaChaDo
2611348819	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/70404542/original.jpeg	https://www.inaturalist.org/photos/70404542					2019-04-09T13:26:46Z	Silvano LG		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Silvano LG
2611055525	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/69825362/original.jpeg	https://www.inaturalist.org/photos/69825362					2020-04-24T02:06:48Z	GeRa_MaChaDo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	GeRa_MaChaDo
2603332270	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/66728273/original.jpg	https://www.inaturalist.org/photos/66728273					2018-03-18T01:14:34Z	Diana Fuentes		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Diana Fuentes
2603332270	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/66727471/original.jpg	https://www.inaturalist.org/photos/66727471					2018-03-18T01:15:03Z	Diana Fuentes		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Diana Fuentes
2603332270	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/66727950/original.jpg	https://www.inaturalist.org/photos/66727950					2018-03-18T01:14:25Z	Diana Fuentes		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Diana Fuentes
2596399056	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/64472824/original.jpeg	https://www.inaturalist.org/photos/64472824					2020-03-23T02:31:31Z	GeRa_MaChaDo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	GeRa_MaChaDo
2596352363	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/64770100/original.jpeg	https://www.inaturalist.org/photos/64770100					2020-03-28T00:03:17Z	Ezequiel Trujillo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ezequiel Trujillo
2596352363	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/64770124/original.jpeg	https://www.inaturalist.org/photos/64770124					2020-03-28T00:03:19Z	Ezequiel Trujillo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ezequiel Trujillo
2596352363	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/64770109/original.jpeg	https://www.inaturalist.org/photos/64770109					2020-03-28T00:03:22Z	Ezequiel Trujillo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ezequiel Trujillo
2596210140	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/65324015/original.jpg	https://www.inaturalist.org/photos/65324015					2020-04-01T21:49:00Z	Alejandro Aguilar Fernández		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Alejandro Aguilar Fernández
2576400826	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/62643663/original.jpeg	https://www.inaturalist.org/photos/62643663					2020-02-25T20:49:06Z	GeRa_MaChaDo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	GeRa_MaChaDo
2465272422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/57494793/original.jpeg	https://www.inaturalist.org/photos/57494793					2019-11-26T16:51:45Z	Ezequiel Trujillo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ezequiel Trujillo
2465272422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/57494773/original.jpeg	https://www.inaturalist.org/photos/57494773					2019-11-26T16:51:06Z	Ezequiel Trujillo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ezequiel Trujillo
2465272422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/57494748/original.jpeg	https://www.inaturalist.org/photos/57494748					2019-11-26T16:50:59Z	Ezequiel Trujillo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ezequiel Trujillo
2465272422	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/57494720/original.jpeg	https://www.inaturalist.org/photos/57494720					2019-11-26T16:48:11Z	Ezequiel Trujillo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ezequiel Trujillo
2397602624	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/49557147/original.jpeg	https://www.inaturalist.org/photos/49557147					2019-08-28T01:30:19Z	Biol. Roberto Ansoleaga		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Biol. Roberto Ansoleaga
2350451273	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9046590/original.jpeg	https://www.inaturalist.org/photos/9046590					2006-11-26T16:30:28Z	lontrologo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lontrologo
2350430191	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/48173374/original.jpeg	https://www.inaturalist.org/photos/48173374					2019-07-14T01:29:49Z	Naggai Fuentes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Naggai Fuentes
2294529963	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/45144259/original.jpeg	https://www.inaturalist.org/photos/45144259					2019-06-11T17:23:48Z	J. Ismael Arellano Ciau		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	J. Ismael Arellano Ciau
2273223732	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/42578128/original.jpg	https://www.inaturalist.org/photos/42578128					2019-06-20T06:51:01Z	world_lineage		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	world_lineage
2251975945	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/40475940/original.jpeg	https://www.inaturalist.org/photos/40475940					2019-04-19T14:49:15Z	Erick Noe Tapia Banda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erick Noe Tapia Banda
2251975945	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/40475930/original.jpeg	https://www.inaturalist.org/photos/40475930					2019-04-19T14:48:58Z	Erick Noe Tapia Banda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erick Noe Tapia Banda
2244337384	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9046438/original.jpeg	https://www.inaturalist.org/photos/9046438					2006-11-26T16:30:28Z	lontrologo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lontrologo
2242897123	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/38311152/original.jpg	https://www.inaturalist.org/photos/38311152					2019-05-08T06:10:17Z	world_lineage		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	world_lineage
2237462258	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/35325416/original.jpeg	https://www.inaturalist.org/photos/35325416					2019-04-20T16:58:46Z	carlosvillarodriguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carlosvillarodriguez
2237461974	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/35325369/original.jpeg	https://www.inaturalist.org/photos/35325369					2019-04-20T16:44:30Z	carlosvillarodriguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carlosvillarodriguez
2237461267	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/35325473/original.jpeg	https://www.inaturalist.org/photos/35325473					2019-04-20T17:00:44Z	carlosvillarodriguez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	carlosvillarodriguez
2235561043	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9046438/original.jpeg	https://www.inaturalist.org/photos/9046438					2006-11-26T16:30:28Z	lontrologo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lontrologo
2235561043	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9046457/original.jpeg	https://www.inaturalist.org/photos/9046457					2006-11-26T16:30:28Z	lontrologo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lontrologo
1993724885	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/30900320/original.jpg	https://www.inaturalist.org/photos/30900320					2019-02-01T21:10:54Z	Jairo Ortigoza		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jairo Ortigoza
1993724885	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/30900327/original.jpg	https://www.inaturalist.org/photos/30900327					2019-02-01T21:10:54Z	Jairo Ortigoza		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jairo Ortigoza
1993723447	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/30891629/original.jpeg	https://www.inaturalist.org/photos/30891629					2019-01-16T22:08:50Z	alex_viera		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_viera
1993723275	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/30890872/original.jpeg	https://www.inaturalist.org/photos/30890872					2019-01-16T22:08:12Z	alex_viera		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	alex_viera
1986579179	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/29871300/original.jpg	https://www.inaturalist.org/photos/29871300					2019-01-03T18:52:40Z	Chris Lloyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Lloyd
1986579179	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/29871336/original.jpeg	https://www.inaturalist.org/photos/29871336					2019-01-03T18:54:29Z	Chris Lloyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Lloyd
1986579179	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/29871331/original.jpeg	https://www.inaturalist.org/photos/29871331					2019-01-03T18:53:02Z	Chris Lloyd		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chris Lloyd
1913155216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/24463161/original.jpg	https://www.inaturalist.org/photos/24463161					2017-06-05T19:04:00Z	eder_herpnandez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	eder_herpnandez
1899807243	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/24020650/original.jpeg	https://www.inaturalist.org/photos/24020650					2015-11-13T00:00:00Z	Anuar D. Hernández-Saint Martin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anuar D. Hernández-Saint Martin
1899807243	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/24020469/original.jpeg	https://www.inaturalist.org/photos/24020469					2015-11-13T00:00:00Z	Anuar D. Hernández-Saint Martin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Anuar D. Hernández-Saint Martin
1883955207	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/21918125/original.jpg	https://www.inaturalist.org/photos/21918125					2018-07-19T14:07:49Z	Gonzalo Zepeda Martínez		iNaturalist	http://creativecommons.org/licenses/by-sa/4.0/	Gonzalo Zepeda Martínez
1831179461	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/13475736/original.jpeg	https://www.inaturalist.org/photos/13475736					2015-04-09T18:16:43Z	José Rogelio Prisciliano Vázquez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	José Rogelio Prisciliano Vázquez
1703154902	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/11785787/original.jpg	https://www.inaturalist.org/photos/11785787					2017-10-10T16:21:00Z	David Salinas		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David Salinas
1703133271	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9046438/original.jpeg	https://www.inaturalist.org/photos/9046438					2006-11-26T16:30:28Z	lontrologo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lontrologo
1703133271	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9046457/original.jpeg	https://www.inaturalist.org/photos/9046457					2006-11-26T16:30:28Z	lontrologo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lontrologo
1586101508	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/9302368/original.jpg	https://www.inaturalist.org/photos/9302368					2017-07-24T01:59:08Z	olivaresalf		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	olivaresalf
1571074000	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/7875712/original.jpeg	https://www.inaturalist.org/photos/7875712					2017-02-02T01:16:46Z	Julio Velasco		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Julio Velasco
1571065834	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/6169148/original.jpeg	https://www.inaturalist.org/photos/6169148					2016-07-27T17:22:13Z	Leticia Soriano Flores		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Leticia Soriano Flores
1571061247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4019604/original.JPG	https://www.inaturalist.org/photos/4019604					2016-05-23T00:00:00Z	Rafael Paredes Montesinos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rafael Paredes Montesinos
1571061247	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/4019605/original.JPG	https://www.inaturalist.org/photos/4019605					2016-05-23T00:00:00Z	Rafael Paredes Montesinos		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rafael Paredes Montesinos
